id,name,customer_id,email,currency,taxes_included,total_price,subtotal_price,total_discounts,total_line_items_price,total_tax,total_shipping_price_set_shop_money_amount,total_weight,financial_status,fulfillment_status,created_at,processed_at,updated_at,cancelled_at,cancel_reason,confirmed,test,buyer_accepts_marketing,source_name,referring_site,landing_site,shipping_address_country,shipping_address_country_code,shipping_address_city,customer_locale,presentment_currency,order_number,_weld_synced
500079,#VIT79,100079,customer_07e9e954d6@protonmail.com,GBP,True,44.99,44.99,5.0,49.99,7.5,0,50,paid,fulfilled,2024-07-01T13:06:09,2024-07-01T13:06:09,2024-07-01T13:22:09,,,True,False,False,web,https://www.youtube.com/,/products/collagen,United Kingdom,GB,Cardiff,en,GBP,1079,2024-07-01T13:06:09
500080,#VIT80,100080,customer_423b99d83c@gmail.com,GBP,True,56.97,56.97,0.0,56.97,9.49,0,340,paid,fulfilled,2024-07-01T20:43:59,2024-07-01T20:43:59,2024-07-01T20:59:59,,,True,False,False,web,https://www.facebook.com/,/products/collagen,United Kingdom,GB,Bristol,en,GBP,1080,2024-07-01T20:43:59
500081,#VIT81,100081,customer_cdda101035@mail.com,GBP,True,49.99,49.99,0.0,49.99,8.33,0,50,paid,fulfilled,2024-07-02T09:08:54,2024-07-02T09:08:54,2024-07-02T09:19:54,,,True,False,False,web,https://www.google.com/,/products/ashwagandha,United Kingdom,GB,Sheffield,en,GBP,1081,2024-07-02T09:08:54
500082,#VIT82,100082,customer_ef5f18ea26@yahoo.co.uk,GBP,True,59.96,54.97,0.0,54.97,9.16,4.99,310,paid,fulfilled,2024-07-02T15:57:19,2024-07-02T15:57:19,2024-07-02T16:23:19,,,True,False,True,web,,/products/cbd-oil-10,United Kingdom,GB,Edinburgh,en,GBP,1082,2024-07-02T15:57:19
500083,#VIT83,100083,customer_8efafd6713@protonmail.com,GBP,True,15.29,15.29,1.7,16.99,2.55,0,110,paid,fulfilled,2024-07-02T23:36:23,2024-07-02T23:36:23,2024-07-03T00:00:23,,,True,False,False,web,https://www.tiktok.com/,/products/collagen,United Kingdom,GB,Glasgow,en,GBP,1083,2024-07-02T23:36:23
500084,#VIT84,100084,customer_37a2ad72a0@yahoo.co.uk,GBP,True,49.97,44.98,0.0,44.98,7.5,4.99,220,paid,fulfilled,2024-07-02T08:08:20,2024-07-02T08:08:20,2024-07-02T08:33:20,,,True,False,False,web,https://www.tiktok.com/,/products/ashwagandha,United Kingdom,GB,Cambridge,en,GBP,1084,2024-07-02T08:08:20
500085,#VIT85,100085,customer_4159b62fd5@icloud.com,GBP,True,93.49,93.49,16.5,109.99,15.58,0,120,paid,fulfilled,2024-07-02T07:53:07,2024-07-02T07:53:07,2024-07-02T08:22:07,,,True,False,True,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Leeds,en,GBP,1085,2024-07-02T07:53:07
500086,#VIT86,100086,customer_07aa91ac1c@yahoo.co.uk,GBP,True,104.97,99.98,0.0,99.98,16.66,4.99,260,paid,fulfilled,2024-07-02T23:17:08,2024-07-02T23:17:08,2024-07-02T23:23:08,,,True,False,False,web,https://www.youtube.com/,/products/cbd-gummies,United Kingdom,GB,Oxford,en,GBP,1086,2024-07-02T23:17:08
500087,#VIT87,100087,customer_db33e0e39e@yahoo.co.uk,GBP,True,34.98,29.99,0.0,29.99,5.0,4.99,50,paid,fulfilled,2024-07-02T07:52:55,2024-07-02T07:52:55,2024-07-02T08:17:55,,,True,False,False,web,https://www.youtube.com/,/products/sleep-support,United Kingdom,GB,London,en,GBP,1087,2024-07-02T07:52:55
500088,#VIT88,100088,customer_de8700d4f1@protonmail.com,GBP,True,14.99,14.99,0.0,14.99,2.5,0,80,paid,fulfilled,2024-07-02T21:56:40,2024-07-02T21:56:40,2024-07-02T22:09:40,,,True,False,True,web,https://www.google.com/,/products/sleep-support,United Kingdom,GB,London,en,GBP,1088,2024-07-02T21:56:40
500089,#VIT89,100089,customer_3f00af8ffd@hotmail.com,GBP,True,49.99,49.99,0.0,49.99,8.33,0,50,paid,fulfilled,2024-07-02T11:28:26,2024-07-02T11:28:26,2024-07-02T11:52:26,,,True,False,False,web,https://www.instagram.com/,/products/vitamin-d3,United Kingdom,GB,Birmingham,en,GBP,1089,2024-07-02T11:28:26
500090,#VIT90,100090,customer_7f454b59ac@gmail.com,GBP,True,82.49,82.49,27.5,109.99,13.75,0,120,paid,fulfilled,2024-07-02T17:32:35,2024-07-02T17:32:35,2024-07-02T17:42:35,,,True,False,False,web,https://www.youtube.com/,/products/vitamin-d3,United Kingdom,GB,Leeds,en,GBP,1090,2024-07-02T17:32:35
500091,#VIT91,100091,customer_9f68a1cb32@hotmail.com,GBP,True,120.96,116.97,0.0,116.97,19.49,3.99,200,paid,fulfilled,2024-07-02T11:52:20,2024-07-02T11:52:20,2024-07-02T12:08:20,,,True,False,True,web,https://www.tiktok.com/,/products/ashwagandha,United Kingdom,GB,Liverpool,en,GBP,1091,2024-07-02T11:52:20
500092,#VIT92,100092,customer_a5f1ee1d37@gmail.com,GBP,True,33.98,29.99,0.0,29.99,5.0,3.99,50,paid,fulfilled,2024-07-02T13:13:37,2024-07-02T13:13:37,2024-07-02T13:41:37,,,True,False,True,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Newcastle,en,GBP,1092,2024-07-02T13:13:37
500093,#VIT93,100093,customer_2eb7ea88b4@hotmail.com,GBP,True,39.99,39.99,0.0,39.99,6.67,0,280,paid,fulfilled,2024-07-02T17:48:25,2024-07-02T17:48:25,2024-07-02T17:51:25,,,True,False,True,web,,/products/collagen,United Kingdom,GB,Sheffield,en,GBP,1093,2024-07-02T17:48:25
500094,#VIT94,100094,customer_03ab17ab1b@hotmail.com,GBP,True,86.98,86.98,0.0,86.98,14.5,0,230,paid,fulfilled,2024-07-02T14:52:39,2024-07-02T14:52:39,2024-07-02T15:17:39,,,True,False,True,web,https://www.youtube.com/,/products/ashwagandha,United Kingdom,GB,Glasgow,en,GBP,1094,2024-07-02T14:52:39
500095,#VIT95,100095,customer_7f21a741ed@icloud.com,GBP,True,21.98,16.99,0.0,16.99,2.83,4.99,100,paid,fulfilled,2024-07-02T22:02:02,2024-07-02T22:02:02,2024-07-02T22:31:02,,,True,False,False,web,https://www.instagram.com/,/products/ashwagandha,United Kingdom,GB,Edinburgh,en,GBP,1095,2024-07-02T22:02:02
500096,#VIT96,100096,customer_e50168ccb0@icloud.com,GBP,True,139.97,134.98,0.0,134.98,22.5,4.99,270,paid,fulfilled,2024-07-02T11:25:39,2024-07-02T11:25:39,2024-07-02T11:35:39,,,True,False,False,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Edinburgh,en,GBP,1096,2024-07-02T11:25:39
500097,#VIT97,100097,customer_8f1be10f49@hotmail.com,GBP,True,13.99,13.99,0.0,13.99,2.33,0,70,paid,fulfilled,2024-07-02T09:26:37,2024-07-02T09:26:37,2024-07-02T09:47:37,,,True,False,False,web,https://www.youtube.com/,/products/ashwagandha,United Kingdom,GB,Leeds,en,GBP,1097,2024-07-02T09:26:37
500098,#VIT98,100098,customer_ae28d7ff32@protonmail.com,GBP,True,33.98,29.99,0.0,29.99,5.0,3.99,140,paid,fulfilled,2024-07-02T07:37:30,2024-07-02T07:37:30,2024-07-02T07:45:30,,,True,False,True,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,London,en,GBP,1098,2024-07-02T07:37:30
500099,#VIT99,100099,customer_d6c30eaad7@mail.com,GBP,True,29.98,24.99,0.0,24.99,4.16,4.99,140,paid,fulfilled,2024-07-02T20:20:26,2024-07-02T20:20:26,2024-07-02T20:48:26,,,True,False,False,web,https://www.google.com/,/products/sleep-support,United Kingdom,GB,Birmingham,en,GBP,1099,2024-07-02T20:20:26
500100,#VIT100,100100,customer_b9c93fbdfd@outlook.com,GBP,True,24.99,24.99,0.0,24.99,4.16,0,140,paid,fulfilled,2024-07-02T22:13:35,2024-07-02T22:13:35,2024-07-02T22:43:35,,,True,False,False,web,,/products/cbd-gummies,United Kingdom,GB,Nottingham,en,GBP,1100,2024-07-02T22:13:35
500101,#VIT101,100101,customer_732e276ec8@hotmail.com,GBP,True,109.99,109.99,0.0,109.99,18.33,0,120,paid,fulfilled,2024-07-02T14:39:30,2024-07-02T14:39:30,2024-07-02T15:04:30,,,True,False,True,web,https://www.facebook.com/,/products/sleep-support,United Kingdom,GB,Newcastle,en,GBP,1101,2024-07-02T14:39:30
500102,#VIT102,100102,customer_54ebda338d@icloud.com,GBP,True,22.99,22.99,0.0,22.99,3.83,0,130,paid,fulfilled,2024-07-02T21:20:30,2024-07-02T21:20:30,2024-07-02T21:42:30,,,True,False,False,web,https://www.tiktok.com/,/products/collagen,United Kingdom,GB,Edinburgh,en,GBP,1102,2024-07-02T21:20:30
500103,#VIT103,100103,customer_9ae26ff44c@protonmail.com,GBP,True,20.98,16.99,0.0,16.99,2.83,3.99,100,paid,fulfilled,2024-07-02T10:18:02,2024-07-02T10:18:02,2024-07-02T10:34:02,,,True,False,True,web,,/products/cbd-gummies,United Kingdom,GB,Cambridge,en,GBP,1103,2024-07-02T10:18:02
500104,#VIT104,100104,customer_72984ef85c@icloud.com,GBP,True,29.99,29.99,0.0,29.99,5.0,0,140,paid,fulfilled,2024-07-02T23:44:17,2024-07-02T23:44:17,2024-07-02T23:52:17,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-10,United Kingdom,GB,Glasgow,en,GBP,1104,2024-07-02T23:44:17
500105,#VIT105,100105,customer_123faaaa42@outlook.com,GBP,True,23.53,19.54,3.45,22.99,3.26,3.99,60,paid,fulfilled,2024-07-02T16:45:30,2024-07-02T16:45:30,2024-07-02T17:01:30,,,True,False,False,web,https://www.facebook.com/,/products/cbd-gummies,United Kingdom,GB,Bristol,en,GBP,1105,2024-07-02T16:45:30
500106,#VIT106,100106,customer_207239975f@yahoo.co.uk,GBP,True,18.99,18.99,0.0,18.99,3.16,0,80,paid,fulfilled,2024-07-02T07:58:49,2024-07-02T07:58:49,2024-07-02T08:12:49,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-10,United Kingdom,GB,Oxford,en,GBP,1106,2024-07-02T07:58:49
500107,#VIT107,100107,customer_e690976207@gmail.com,GBP,True,27.99,27.99,0.0,27.99,4.66,0,180,paid,fulfilled,2024-07-02T18:50:31,2024-07-02T18:50:31,2024-07-02T19:00:31,,,True,False,False,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Bristol,en,GBP,1107,2024-07-02T18:50:31
500108,#VIT108,100108,customer_0292f9ba6f@gmail.com,GBP,True,10.49,10.49,3.5,13.99,1.75,0,70,paid,fulfilled,2024-07-02T20:41:34,2024-07-02T20:41:34,2024-07-02T20:52:34,,,True,False,True,web,,/products/sleep-support,United Kingdom,GB,Bristol,en,GBP,1108,2024-07-02T20:41:34
500109,#VIT109,100109,customer_7e02bfbd51@mail.com,GBP,True,109.99,109.99,0.0,109.99,18.33,0,120,paid,fulfilled,2024-07-02T11:00:47,2024-07-02T11:00:47,2024-07-02T11:21:47,,,True,False,False,web,https://www.tiktok.com/,/products/ashwagandha,United Kingdom,GB,Edinburgh,en,GBP,1109,2024-07-02T11:00:47
500110,#VIT110,100110,customer_c097dd6de0@outlook.com,GBP,True,16.99,16.99,0.0,16.99,2.83,0,110,refunded,,2024-07-02T08:25:42,2024-07-02T08:25:42,2024-07-02T08:50:42,2024-07-03T09:25:42,customer,True,False,True,web,https://www.instagram.com/,/products/cbd-gummies,United Kingdom,GB,Cardiff,en,GBP,1110,2024-07-02T08:25:42
500111,#VIT111,100111,customer_261c19dfc2@outlook.com,GBP,True,113.98,109.99,0.0,109.99,18.33,3.99,120,paid,fulfilled,2024-07-02T06:16:41,2024-07-02T06:16:41,2024-07-02T06:38:41,,,True,False,False,web,https://www.facebook.com/,/products/sleep-support,United Kingdom,GB,Manchester,en,GBP,1111,2024-07-02T06:16:41
500112,#VIT112,100112,customer_9e76bff2cb@icloud.com,GBP,True,13.98,9.99,0.0,9.99,1.67,3.99,60,paid,fulfilled,2024-07-02T15:23:39,2024-07-02T15:23:39,2024-07-02T15:35:39,,,True,False,False,web,,/products/vitamin-d3,United Kingdom,GB,Brighton,en,GBP,1112,2024-07-02T15:23:39
500113,#VIT113,100113,customer_d6b0ba2b1e@icloud.com,GBP,True,47.98,47.98,0.0,47.98,8.0,0,200,paid,fulfilled,2024-07-02T23:51:42,2024-07-02T23:51:42,2024-07-03T00:14:42,,,True,False,True,web,https://www.youtube.com/,/products/cbd-oil-10,United Kingdom,GB,London,en,GBP,1113,2024-07-02T23:51:42
500114,#VIT114,100114,customer_762e2a4a6b@protonmail.com,GBP,True,12.74,12.74,4.25,16.99,2.12,0,60,paid,fulfilled,2024-07-02T23:57:32,2024-07-02T23:57:32,2024-07-03T00:16:32,,,True,False,False,web,,/products/vitamin-d3,United Kingdom,GB,Brighton,en,GBP,1114,2024-07-02T23:57:32
500115,#VIT115,100115,customer_d288c47eb8@outlook.com,GBP,True,14.99,14.99,5.0,19.99,2.5,0,80,paid,fulfilled,2024-07-02T07:29:08,2024-07-02T07:29:08,2024-07-02T07:38:08,,,True,False,False,web,https://www.facebook.com/,/products/ashwagandha,United Kingdom,GB,Manchester,en,GBP,1115,2024-07-02T07:29:08
500116,#VIT116,100116,customer_fbcd2a15a3@outlook.com,GBP,True,50.97,46.98,0.0,46.98,7.83,3.99,110,paid,fulfilled,2024-07-02T07:27:22,2024-07-02T07:27:22,2024-07-02T07:33:22,,,True,False,False,web,direct,/products/sleep-support,United Kingdom,GB,Nottingham,en,GBP,1116,2024-07-02T07:27:22
500117,#VIT117,100117,customer_0dae14a9f1@protonmail.com,GBP,True,30.98,26.99,0.0,26.99,4.5,3.99,280,paid,fulfilled,2024-07-02T19:23:57,2024-07-02T19:23:57,2024-07-02T19:51:57,,,True,False,False,web,direct,/products/collagen,United Kingdom,GB,Edinburgh,en,GBP,1117,2024-07-02T19:23:57
500118,#VIT118,100118,customer_06268af161@hotmail.com,GBP,True,69.99,69.99,0.0,69.99,11.66,0,120,paid,fulfilled,2024-07-02T09:11:34,2024-07-02T09:11:34,2024-07-02T09:26:34,,,True,False,False,web,,/products/vitamin-d3,United Kingdom,GB,Sheffield,en,GBP,1118,2024-07-02T09:11:34
500119,#VIT119,100119,customer_febfa0e1f5@protonmail.com,GBP,True,24.99,24.99,0.0,24.99,4.16,0,150,paid,fulfilled,2024-07-02T18:52:14,2024-07-02T18:52:14,2024-07-02T19:06:14,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Leeds,en,GBP,1119,2024-07-02T18:52:14
500120,#VIT120,100120,customer_be7eb3f6fd@gmail.com,GBP,True,18.99,18.99,0.0,18.99,3.16,0,80,paid,fulfilled,2024-07-02T08:06:38,2024-07-02T08:06:38,2024-07-02T08:19:38,,,True,False,False,web,,/products/cbd-oil-20,United Kingdom,GB,Brighton,en,GBP,1120,2024-07-02T08:06:38
500121,#VIT121,100121,customer_23567a7ad2@yahoo.co.uk,GBP,True,170.96,170.96,0.0,170.96,28.49,0,410,paid,fulfilled,2024-07-02T07:08:32,2024-07-02T07:08:32,2024-07-02T07:30:32,,,True,False,False,web,https://www.tiktok.com/,/products/cbd-gummies,United Kingdom,GB,Bristol,en,GBP,1121,2024-07-02T07:08:32
500122,#VIT122,100122,customer_09169005f7@protonmail.com,GBP,True,92.97,92.97,0.0,92.97,15.49,0,550,paid,fulfilled,2024-07-02T07:35:37,2024-07-02T07:35:37,2024-07-02T07:48:37,,,True,False,False,web,https://www.instagram.com/,/products/sleep-support,United Kingdom,GB,Glasgow,en,GBP,1122,2024-07-02T07:35:37
500123,#VIT123,100123,customer_4f2d3942f4@protonmail.com,GBP,True,22.99,22.99,0.0,22.99,3.83,0,60,paid,fulfilled,2024-07-02T19:09:19,2024-07-02T19:09:19,2024-07-02T19:14:19,,,True,False,False,web,https://www.google.com/,/products/ashwagandha,United Kingdom,GB,Glasgow,en,GBP,1123,2024-07-02T19:09:19
500124,#VIT124,100124,customer_854c15a2cc@mail.com,GBP,True,109.99,109.99,0.0,109.99,18.33,0,120,paid,fulfilled,2024-07-02T19:35:33,2024-07-02T19:35:33,2024-07-02T19:47:33,,,True,False,True,web,https://www.facebook.com/,/products/cbd-oil-10,United Kingdom,GB,Bristol,en,GBP,1124,2024-07-02T19:35:33
500125,#VIT125,100125,customer_4e18d87efd@yahoo.co.uk,GBP,True,81.97,76.98,0.0,76.98,12.83,4.99,330,paid,fulfilled,2024-07-02T18:43:38,2024-07-02T18:43:38,2024-07-02T19:11:38,,,True,False,False,web,https://www.facebook.com/,/products/cbd-oil-10,United Kingdom,GB,Leeds,en,GBP,1125,2024-07-02T18:43:38
500126,#VIT126,100126,customer_939be06b51@yahoo.co.uk,GBP,True,45.98,45.98,0.0,45.98,7.66,0,190,paid,fulfilled,2024-07-02T12:47:07,2024-07-02T12:47:07,2024-07-02T13:05:07,,,True,False,True,web,https://www.facebook.com/,/products/vitamin-d3,United Kingdom,GB,Liverpool,en,GBP,1126,2024-07-02T12:47:07
500127,#VIT127,100127,customer_a017d7d673@protonmail.com,GBP,True,28.98,24.99,0.0,24.99,4.16,3.99,150,paid,fulfilled,2024-07-02T23:41:22,2024-07-02T23:41:22,2024-07-02T23:57:22,,,True,False,False,web,https://www.instagram.com/,/products/cbd-oil-20,United Kingdom,GB,Edinburgh,en,GBP,1127,2024-07-02T23:41:22
500128,#VIT128,100128,customer_83fddfd0b8@outlook.com,GBP,True,124.97,119.98,0.0,119.98,20.0,4.99,170,paid,fulfilled,2024-07-02T16:26:02,2024-07-02T16:26:02,2024-07-02T16:36:02,,,True,False,True,web,https://www.instagram.com/,/products/cbd-oil-20,United Kingdom,GB,Glasgow,en,GBP,1128,2024-07-02T16:26:02
500129,#VIT129,100129,customer_ad069bc623@protonmail.com,GBP,True,138.97,134.98,0.0,134.98,22.5,3.99,260,paid,fulfilled,2024-07-02T13:31:35,2024-07-02T13:31:35,2024-07-02T13:57:35,,,True,False,True,web,https://www.google.com/,/products/sleep-support,United Kingdom,GB,Sheffield,en,GBP,1129,2024-07-02T13:31:35
500130,#VIT130,100130,customer_c735e572d2@protonmail.com,GBP,True,39.97,39.97,0.0,39.97,6.66,0,230,paid,fulfilled,2024-07-02T21:11:58,2024-07-02T21:11:58,2024-07-02T21:13:58,,,True,False,False,web,https://www.tiktok.com/,/products/cbd-oil-20,United Kingdom,GB,Oxford,en,GBP,1130,2024-07-02T21:11:58
500131,#VIT131,100131,customer_47508d70e3@protonmail.com,GBP,True,49.99,49.99,0.0,49.99,8.33,0,50,paid,fulfilled,2024-07-02T13:04:45,2024-07-02T13:04:45,2024-07-02T13:34:45,,,True,False,False,web,,/products/sleep-support,United Kingdom,GB,Liverpool,en,GBP,1131,2024-07-02T13:04:45
500132,#VIT132,100132,customer_76044e9f00@outlook.com,GBP,True,42.98,42.98,0.0,42.98,7.16,0,110,refunded,,2024-07-02T06:00:34,2024-07-02T06:00:34,2024-07-02T06:26:34,2024-07-04T03:00:34,other,True,False,False,web,https://www.google.com/,/products/cbd-oil-10,United Kingdom,GB,Cambridge,en,GBP,1132,2024-07-02T06:00:34
500133,#VIT133,100133,customer_1a932f9d91@outlook.com,GBP,True,29.99,29.99,0.0,29.99,5.0,0,140,paid,fulfilled,2024-07-02T09:33:09,2024-07-02T09:33:09,2024-07-02T09:36:09,,,True,False,True,web,https://www.tiktok.com/,/products/vitamin-d3,United Kingdom,GB,Cardiff,en,GBP,1133,2024-07-02T09:33:09
500134,#VIT134,100134,customer_1ed1deb70c@outlook.com,GBP,True,22.49,22.49,2.5,24.99,3.75,0,280,paid,fulfilled,2024-07-02T13:44:14,2024-07-02T13:44:14,2024-07-02T14:02:14,,,True,False,False,web,direct,/products/cbd-oil-10,United Kingdom,GB,Newcastle,en,GBP,1134,2024-07-02T13:44:14
500135,#VIT135,100135,customer_7e0f69ef2e@gmail.com,GBP,True,39.98,39.98,0.0,39.98,6.66,0,230,paid,fulfilled,2024-07-02T11:05:31,2024-07-02T11:05:31,2024-07-02T11:13:31,,,True,False,True,web,https://www.youtube.com/,/products/vitamin-d3,United Kingdom,GB,Bristol,en,GBP,1135,2024-07-02T11:05:31
500136,#VIT136,100136,customer_9dbf2f9d9f@hotmail.com,GBP,True,126.98,126.98,0.0,126.98,21.16,0,180,paid,fulfilled,2024-07-02T07:59:04,2024-07-02T07:59:04,2024-07-02T08:00:04,,,True,False,False,web,https://www.youtube.com/,/products/cbd-oil-20,United Kingdom,GB,Brighton,en,GBP,1136,2024-07-02T07:59:04
500137,#VIT137,100137,customer_8b629967d2@icloud.com,GBP,True,20.98,16.99,0.0,16.99,2.83,3.99,60,paid,fulfilled,2024-07-02T18:59:04,2024-07-02T18:59:04,2024-07-02T19:10:04,,,True,False,True,web,https://www.google.com/,/products/collagen,United Kingdom,GB,Newcastle,en,GBP,1137,2024-07-02T18:59:04
500138,#VIT138,100138,customer_8cf8af9aa0@mail.com,GBP,True,104.95,99.96,0.0,99.96,16.66,4.99,560,paid,fulfilled,2024-07-02T08:32:47,2024-07-02T08:32:47,2024-07-02T08:43:47,,,True,False,True,web,https://www.facebook.com/,/products/collagen,United Kingdom,GB,Liverpool,en,GBP,1138,2024-07-02T08:32:47
500139,#VIT139,100139,customer_c4455b885b@icloud.com,GBP,True,93.97,89.98,0.0,89.98,15.0,3.99,330,paid,fulfilled,2024-07-02T21:14:22,2024-07-02T21:14:22,2024-07-02T21:24:22,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-10,United Kingdom,GB,Bristol,en,GBP,1139,2024-07-02T21:14:22
500140,#VIT140,100140,customer_883a2921da@hotmail.com,GBP,True,109.98,109.98,0.0,109.98,18.33,0,400,refunded,,2024-07-02T10:24:45,2024-07-02T10:24:45,2024-07-02T10:49:45,2024-07-03T06:24:45,fraud,True,False,True,web,https://www.google.com/,/products/cbd-oil-10,United Kingdom,GB,Birmingham,en,GBP,1140,2024-07-02T10:24:45
500141,#VIT141,100141,customer_15343cb35e@mail.com,GBP,True,69.98,69.98,0.0,69.98,11.66,0,330,paid,fulfilled,2024-07-02T19:28:35,2024-07-02T19:28:35,2024-07-02T19:39:35,,,True,False,False,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Glasgow,en,GBP,1141,2024-07-02T19:28:35
500142,#VIT142,100142,customer_74a2b47e17@outlook.com,GBP,True,38.97,33.98,0.0,33.98,5.66,4.99,170,paid,fulfilled,2024-07-02T18:49:05,2024-07-02T18:49:05,2024-07-02T18:55:05,,,True,False,True,web,https://www.facebook.com/,/products/cbd-gummies,United Kingdom,GB,Liverpool,en,GBP,1142,2024-07-02T18:49:05
500143,#VIT143,100143,customer_edfdd5c750@yahoo.co.uk,GBP,True,39.99,39.99,0.0,39.99,6.67,0,280,paid,fulfilled,2024-07-02T10:04:10,2024-07-02T10:04:10,2024-07-02T10:28:10,,,True,False,False,web,https://www.youtube.com/,/products/ashwagandha,United Kingdom,GB,Leeds,en,GBP,1143,2024-07-02T10:04:10
500144,#VIT144,100144,customer_c22aefc0c3@mail.com,GBP,True,14.98,9.99,0.0,9.99,1.67,4.99,60,paid,fulfilled,2024-07-02T20:06:08,2024-07-02T20:06:08,2024-07-02T20:17:08,,,True,False,False,web,https://www.tiktok.com/,/products/collagen,United Kingdom,GB,Oxford,en,GBP,1144,2024-07-02T20:06:08
500145,#VIT145,100145,customer_ccd01d2a65@protonmail.com,GBP,True,38.98,38.98,13.0,51.98,6.5,0,250,paid,fulfilled,2024-07-02T10:19:20,2024-07-02T10:19:20,2024-07-02T10:40:20,,,True,False,False,web,https://www.youtube.com/,/products/collagen,United Kingdom,GB,Leeds,en,GBP,1145,2024-07-02T10:19:20
500146,#VIT146,100146,customer_a736bcf18f@yahoo.co.uk,GBP,True,114.97,109.98,0.0,109.98,18.33,4.99,400,paid,fulfilled,2024-07-02T16:24:17,2024-07-02T16:24:17,2024-07-02T16:46:17,,,True,False,False,web,https://www.google.com/,/products/sleep-support,United Kingdom,GB,Liverpool,en,GBP,1146,2024-07-02T16:24:17
500147,#VIT147,100147,customer_1fd5bb84f4@yahoo.co.uk,GBP,True,20.98,16.99,0.0,16.99,2.83,3.99,100,paid,fulfilled,2024-07-02T12:28:51,2024-07-02T12:28:51,2024-07-02T12:49:51,,,True,False,True,web,https://www.facebook.com/,/products/sleep-support,United Kingdom,GB,Birmingham,en,GBP,1147,2024-07-02T12:28:51
500148,#VIT148,100148,customer_ad47273a7f@mail.com,GBP,True,20.98,16.99,0.0,16.99,2.83,3.99,110,paid,fulfilled,2024-07-02T19:50:24,2024-07-02T19:50:24,2024-07-02T20:13:24,,,True,False,False,web,https://www.google.com/,/products/collagen,United Kingdom,GB,Edinburgh,en,GBP,1148,2024-07-02T19:50:24
500149,#VIT149,100149,customer_cd7e6a1f1e@protonmail.com,GBP,True,189.46,184.47,20.5,204.97,30.74,4.99,380,paid,fulfilled,2024-07-02T23:38:40,2024-07-02T23:38:40,2024-07-02T23:59:40,,,True,False,True,web,https://www.instagram.com/,/products/collagen,United Kingdom,GB,Glasgow,en,GBP,1149,2024-07-02T23:38:40
500150,#VIT150,100150,customer_1c6a8424f0@yahoo.co.uk,GBP,True,17.98,12.99,0.0,12.99,2.17,4.99,60,paid,fulfilled,2024-07-02T09:00:06,2024-07-02T09:00:06,2024-07-02T09:15:06,,,True,False,True,web,,/products/collagen,United Kingdom,GB,Nottingham,en,GBP,1150,2024-07-02T09:00:06
500151,#VIT151,100151,customer_df114e46aa@hotmail.com,GBP,True,237.96,237.96,0.0,237.96,39.66,0,520,paid,fulfilled,2024-07-02T22:09:22,2024-07-02T22:09:22,2024-07-02T22:24:22,,,True,False,False,web,,/products/vitamin-d3,United Kingdom,GB,Edinburgh,en,GBP,1151,2024-07-02T22:09:22
