id,email,first_name,last_name,order_count,total_spent,state,currency,verified_email,accepts_marketing,email_marketing_consent_state,created_at,_weld_synced
100213,customer_ad8ef8a287@gmail.com,Customer,100213,3,78.96,enabled,GBP,True,True,subscribed,2024-07-03 18:22:00,
100214,customer_ffe7a9257a@yahoo.co.uk,Customer,100214,2,40.47,enabled,GBP,True,True,subscribed,2024-07-03 13:17:00,
100215,customer_c25a9064af@icloud.com,Customer,100215,3,197.95,enabled,GBP,True,True,subscribed,2024-07-03 15:49:00,
100216,customer_dff2e02571@protonmail.com,Customer,100216,4,120.95,enabled,GBP,True,True,subscribed,2024-07-04 22:38:00,
100217,customer_f9f3b7306f@protonmail.com,Customer,100217,1,69.97,enabled,GBP,True,True,subscribed,2024-07-04 10:21:00,
100218,customer_b2438338df@mail.com,Customer,100218,2,142.36,enabled,GBP,True,False,not_subscribed,2024-07-04 12:10:00,
100219,customer_dec89f336c@outlook.com,Customer,100219,1,34.98,enabled,GBP,True,False,not_subscribed,2024-07-04 06:14:00,
100220,customer_b13e133450@yahoo.co.uk,Customer,100220,2,111.96,enabled,GBP,True,False,not_subscribed,2024-07-04 06:37:00,
100221,customer_39d4d02bd9@protonmail.com,Customer,100221,4,248.91,enabled,GBP,True,True,subscribed,2024-07-04 07:24:00,
100222,customer_880c2744b2@icloud.com,Customer,100222,2,231.2,enabled,GBP,True,True,subscribed,2024-07-04 07:38:00,
100223,customer_4eb8ccdd48@protonmail.com,Customer,100223,1,71.97,enabled,GBP,True,False,not_subscribed,2024-07-04 06:03:00,
100224,customer_a8164849d8@outlook.com,Customer,100224,2,76.97,enabled,GBP,True,True,subscribed,2024-07-04 09:35:00,
100225,customer_148458c9b9@yahoo.co.uk,Customer,100225,2,307.93,enabled,GBP,True,False,not_subscribed,2024-07-04 06:19:00,
100226,customer_654f780abb@icloud.com,Customer,100226,2,208.96,enabled,GBP,True,True,subscribed,2024-07-04 14:39:00,
100227,customer_ea31222238@mail.com,Customer,100227,3,296.69,enabled,GBP,True,True,subscribed,2024-07-04 09:32:00,
100228,customer_6b2e61517f@gmail.com,Customer,100228,4,102.95,enabled,GBP,True,True,subscribed,2024-07-04 09:31:00,
100229,customer_bda7069a6a@hotmail.com,Customer,100229,2,105.96,enabled,GBP,True,True,subscribed,2024-07-04 22:12:00,
100230,customer_d19bc1f461@yahoo.co.uk,Customer,100230,4,275.9,enabled,GBP,True,True,subscribed,2024-07-04 07:35:00,
100231,customer_eb60ed9e55@outlook.com,Customer,100231,2,114.7,enabled,GBP,True,True,subscribed,2024-07-04 16:15:00,
100232,,Customer,100232,3,201.92,enabled,GBP,False,False,not_subscribed,2024-07-04 08:58:00,
100233,customer_da822a69de@outlook.com,Customer,100233,4,201.2,enabled,GBP,True,False,not_subscribed,2024-07-04 10:05:00,
100234,customer_f13b82a5fe@protonmail.com,Customer,100234,3,189.94,enabled,GBP,True,True,subscribed,2024-07-04 09:57:00,
100235,customer_508f085625@hotmail.com,Customer,100235,2,45.22,enabled,GBP,True,True,subscribed,2024-07-04 14:29:00,
100236,customer_b78a4089da@mail.com,Customer,100236,5,184.93,enabled,GBP,True,False,not_subscribed,2024-07-04 07:54:00,
100237,customer_5890669a01@hotmail.com,Customer,100237,2,180.73,enabled,GBP,True,False,not_subscribed,2024-07-04 19:47:00,
100238,customer_201dbce129@gmail.com,Customer,100238,2,137.98,enabled,GBP,True,False,not_subscribed,2024-07-04 06:54:00,
100239,customer_b0a69df9c1@hotmail.com,Customer,100239,3,108.96,enabled,GBP,True,False,not_subscribed,2024-07-04 17:57:00,
100240,customer_d38891a616@protonmail.com,Customer,100240,1,17.98,enabled,GBP,True,False,not_subscribed,2024-07-04 08:23:00,
100241,customer_bdc54139fa@outlook.com,Customer,100241,4,194.7,enabled,GBP,True,True,subscribed,2024-07-04 18:29:00,
100242,customer_24a300ac71@mail.com,Customer,100242,2,71.15,enabled,GBP,True,True,subscribed,2024-07-04 21:51:00,
100243,customer_f9cd8ad72f@yahoo.co.uk,Customer,100243,5,160.43,enabled,GBP,True,False,not_subscribed,2024-07-04 09:08:00,
100244,customer_b6e0a198de@mail.com,Customer,100244,3,121.26,enabled,GBP,True,True,subscribed,2024-07-04 11:06:00,
100245,customer_f22ca13952@mail.com,Customer,100245,4,167.92,enabled,GBP,True,False,not_subscribed,2024-07-04 20:11:00,
100246,customer_f1fd016f0f@icloud.com,Customer,100246,6,378.75,enabled,GBP,True,False,not_subscribed,2024-07-04 06:55:00,
100247,customer_503d8657d4@yahoo.co.uk,Customer,100247,3,91.7,enabled,GBP,True,False,not_subscribed,2024-07-04 21:58:00,
100248,customer_127ba3f409@outlook.com,Customer,100248,2,71.96,enabled,GBP,True,False,not_subscribed,2024-07-04 07:04:00,
100249,customer_cdde45d6c5@protonmail.com,Customer,100249,3,161.93,enabled,GBP,True,True,subscribed,2024-07-04 22:49:00,
100250,customer_5d3d2b41fc@yahoo.co.uk,Customer,100250,2,84.97,enabled,GBP,True,False,not_subscribed,2024-07-04 16:33:00,
100251,customer_469f0cebb3@gmail.com,Customer,100251,5,415.85,enabled,GBP,True,False,not_subscribed,2024-07-04 19:42:00,
100252,customer_1607bd824e@protonmail.com,Customer,100252,1,29.99,enabled,GBP,True,False,not_subscribed,2024-07-04 18:09:00,
100253,customer_218ac4a63e@icloud.com,Customer,100253,3,236.96,enabled,GBP,True,False,not_subscribed,2024-07-04 07:00:00,
100254,customer_14b494aa37@mail.com,Customer,100254,3,200.65,enabled,GBP,True,True,subscribed,2024-07-04 21:54:00,
100255,customer_1ecbfadba8@mail.com,Customer,100255,2,84.97,enabled,GBP,True,True,subscribed,2024-07-04 21:20:00,
100256,customer_1f5666865d@gmail.com,Customer,100256,2,33.98,enabled,GBP,True,False,not_subscribed,2024-07-04 22:14:00,
100257,customer_b907006fd3@mail.com,Customer,100257,1,54.98,enabled,GBP,True,True,subscribed,2024-07-04 13:05:00,
100258,customer_7007e8d7f1@outlook.com,Customer,100258,3,135.84,enabled,GBP,True,False,not_subscribed,2024-07-04 08:54:00,
100259,customer_a6813ea21e@outlook.com,Customer,100259,2,166.95,enabled,GBP,True,True,subscribed,2024-07-04 06:06:00,
100260,customer_eb8eab98c1@icloud.com,Customer,100260,6,242.91,enabled,GBP,True,True,subscribed,2024-07-04 06:52:00,
100261,customer_db74cbc76e@icloud.com,Customer,100261,3,60.95,enabled,GBP,True,False,not_subscribed,2024-07-04 15:56:00,
100262,customer_fb25f533af@protonmail.com,Customer,100262,2,14.99,enabled,GBP,True,True,subscribed,2024-07-04 20:21:00,
100263,customer_01dd8aa720@yahoo.co.uk,Customer,100263,2,37.98,enabled,GBP,True,True,subscribed,2024-07-04 20:21:00,
100264,customer_67f3893de9@outlook.com,Customer,100264,3,272.93,enabled,GBP,True,False,not_subscribed,2024-07-04 17:45:00,
100265,customer_4df6317749@protonmail.com,Customer,100265,2,76.96,enabled,GBP,True,True,subscribed,2024-07-04 13:00:00,
100266,customer_d22bb534b7@mail.com,Customer,100266,1,78.97,enabled,GBP,True,False,not_subscribed,2024-07-04 15:35:00,
100267,customer_e2282fefa6@gmail.com,Customer,100267,2,77.98,enabled,GBP,True,False,not_subscribed,2024-07-04 11:31:00,
100268,customer_b3827eec34@protonmail.com,Customer,100268,3,179.96,enabled,GBP,True,False,not_subscribed,2024-07-04 19:06:00,
100269,customer_13850853ec@gmail.com,Customer,100269,1,20.98,enabled,GBP,True,True,subscribed,2024-07-04 18:13:00,
100270,customer_481af9087d@protonmail.com,Customer,100270,4,276.92,enabled,GBP,True,False,not_subscribed,2024-07-04 16:06:00,
100271,customer_a8db5fa5e6@protonmail.com,Customer,100271,4,138.92,enabled,GBP,True,True,subscribed,2024-07-04 09:49:00,
100272,customer_1b68bab79d@icloud.com,Customer,100272,2,43.17,enabled,GBP,True,False,not_subscribed,2024-07-04 22:08:00,
100273,customer_e50e00ffa2@protonmail.com,Customer,100273,6,260.87,enabled,GBP,True,True,subscribed,2024-07-04 07:35:00,
100274,customer_c0f08c71f4@outlook.com,Customer,100274,2,288.93,enabled,GBP,True,False,not_subscribed,2024-07-04 22:49:00,
100275,customer_85afa8b72b@icloud.com,Customer,100275,3,210.52,enabled,GBP,True,True,subscribed,2024-07-04 11:46:00,
100276,customer_7e9a8e6719@protonmail.com,Customer,100276,2,130.89,enabled,GBP,True,True,subscribed,2024-07-04 16:32:00,
100277,customer_61218f1e2d@icloud.com,Customer,100277,2,316.91,enabled,GBP,True,True,subscribed,2024-07-04 13:17:00,
100278,customer_9d5fcdd901@hotmail.com,Customer,100278,3,229.93,enabled,GBP,True,True,subscribed,2024-07-04 20:51:00,
100279,customer_5ab754415b@protonmail.com,Customer,100279,2,65.16,enabled,GBP,True,True,subscribed,2024-07-04 22:19:00,
100280,customer_e8f0589577@hotmail.com,Customer,100280,2,42.98,enabled,GBP,True,False,not_subscribed,2024-07-04 23:40:00,
100281,customer_9fe6f4d1ef@protonmail.com,Customer,100281,2,133.97,enabled,GBP,True,True,subscribed,2024-07-04 15:43:00,
100282,customer_701ee41090@outlook.com,Customer,100282,3,193.95,enabled,GBP,True,True,subscribed,2024-07-05 13:33:00,
100283,customer_a636f784ea@mail.com,Customer,100283,2,44.97,enabled,GBP,True,False,not_subscribed,2024-07-05 14:18:00,
100284,customer_2bb503e6da@hotmail.com,Customer,100284,2,31.98,enabled,GBP,True,False,not_subscribed,2024-07-05 19:12:00,
100285,customer_069327779a@hotmail.com,Customer,100285,3,127.93,enabled,GBP,True,True,subscribed,2024-07-05 09:40:00,
100286,customer_cea1d5c79e@protonmail.com,Customer,100286,2,31.98,enabled,GBP,True,False,not_subscribed,2024-07-05 21:12:00,
100287,customer_63dbd1746a@icloud.com,Customer,100287,1,16.73,enabled,GBP,True,True,subscribed,2024-07-05 06:11:00,
100288,customer_e85d79ef34@yahoo.co.uk,Customer,100288,4,241.91,enabled,GBP,True,True,subscribed,2024-07-05 20:46:00,
100289,,Customer,100289,2,98.94,enabled,GBP,False,False,not_subscribed,2024-07-05 08:09:00,
100290,,Customer,100290,2,139.72,enabled,GBP,False,False,not_subscribed,2024-07-05 12:21:00,
100291,customer_2ce9a03c3b@outlook.com,Customer,100291,1,22.99,enabled,GBP,True,False,not_subscribed,2024-07-05 17:29:00,
100292,customer_5d97287c84@gmail.com,Customer,100292,2,16.99,enabled,GBP,True,True,subscribed,2024-07-05 10:03:00,
100293,customer_650d145af1@icloud.com,Customer,100293,3,155.75,enabled,GBP,True,True,subscribed,2024-07-05 21:11:00,
100294,customer_c0a0a42da6@mail.com,Customer,100294,1,14.99,enabled,GBP,True,False,not_subscribed,2024-07-05 18:53:00,
100295,,Customer,100295,2,87.95,enabled,GBP,False,False,not_subscribed,2024-07-05 13:24:00,
100296,customer_4a90b9c6fa@protonmail.com,Customer,100296,1,0,enabled,GBP,True,True,subscribed,2024-07-05 07:12:00,
100297,customer_21e01dcc44@icloud.com,Customer,100297,2,68.97,enabled,GBP,True,False,not_subscribed,2024-07-05 12:30:00,
100298,customer_6572b7290d@hotmail.com,Customer,100298,4,321.89,enabled,GBP,True,False,not_subscribed,2024-07-05 11:40:00,
100299,customer_2b37dcb0e1@icloud.com,Customer,100299,3,226.64,enabled,GBP,True,False,not_subscribed,2024-07-05 22:07:00,
100300,customer_79d5cdcdd8@yahoo.co.uk,Customer,100300,4,352.89,enabled,GBP,True,False,not_subscribed,2024-07-05 17:56:00,
100301,customer_a6061a0c10@gmail.com,Customer,100301,3,100.95,enabled,GBP,True,False,not_subscribed,2024-07-05 13:40:00,
100302,customer_8acdf12cd7@mail.com,Customer,100302,2,77.97,enabled,GBP,True,True,subscribed,2024-07-05 14:37:00,
100303,customer_650d74a05a@gmail.com,Customer,100303,1,107.96,enabled,GBP,True,False,not_subscribed,2024-07-05 07:37:00,
100304,customer_e77716f701@icloud.com,Customer,100304,1,58.97,enabled,GBP,True,False,not_subscribed,2024-07-05 10:23:00,
100305,customer_bdb30dc382@outlook.com,Customer,100305,1,26.23,enabled,GBP,True,True,subscribed,2024-07-05 08:43:00,
100306,customer_14006af3fe@mail.com,Customer,100306,1,13.99,enabled,GBP,True,False,not_subscribed,2024-07-05 07:03:00,
100307,customer_2ee0846f77@icloud.com,Customer,100307,1,74.52,enabled,GBP,True,True,subscribed,2024-07-05 09:08:00,
100308,customer_bcf781ba6c@icloud.com,Customer,100308,2,67.48,enabled,GBP,True,True,subscribed,2024-07-05 17:51:00,
100309,customer_d709ac8e1e@gmail.com,Customer,100309,3,210.94,enabled,GBP,True,False,not_subscribed,2024-07-05 18:22:00,
100310,customer_268c2fe7a2@gmail.com,Customer,100310,3,61.81,enabled,GBP,True,True,subscribed,2024-07-05 21:45:00,
100311,customer_8ed3ab8fd5@protonmail.com,Customer,100311,2,45.96,enabled,GBP,True,True,subscribed,2024-07-05 21:12:00,
100312,customer_39234cc0ca@hotmail.com,Customer,100312,2,60.96,enabled,GBP,True,False,not_subscribed,2024-07-05 20:17:00,
100313,customer_def9067dd1@mail.com,Customer,100313,1,159.97,enabled,GBP,True,False,not_subscribed,2024-07-05 23:10:00,
100314,customer_0f51381d05@hotmail.com,Customer,100314,1,54.98,enabled,GBP,True,True,subscribed,2024-07-05 14:34:00,
100315,customer_92edead35d@protonmail.com,Customer,100315,3,135.93,enabled,GBP,True,True,subscribed,2024-07-05 22:24:00,
100316,customer_aac6d2ad69@icloud.com,Customer,100316,5,204.52,enabled,GBP,True,False,not_subscribed,2024-07-05 17:49:00,
100317,customer_41eca4f79d@gmail.com,Customer,100317,2,95.97,enabled,GBP,True,True,subscribed,2024-07-05 23:52:00,
100318,customer_57c3292a83@outlook.com,Customer,100318,1,81.97,enabled,GBP,True,False,not_subscribed,2024-07-05 23:09:00,
100319,customer_a8d8f8014c@protonmail.com,Customer,100319,2,68.96,enabled,GBP,True,True,subscribed,2024-07-05 16:07:00,
100320,customer_e4c8fce723@gmail.com,Customer,100320,2,183.95,enabled,GBP,True,False,not_subscribed,2024-07-05 10:11:00,
100321,customer_64a67e9eb2@outlook.com,Customer,100321,6,334.91,enabled,GBP,True,True,subscribed,2024-07-05 12:06:00,
100322,customer_6356b89c80@outlook.com,Customer,100322,4,132.93,enabled,GBP,True,False,not_subscribed,2024-07-05 21:33:00,
100323,customer_ac1cbfa746@gmail.com,Customer,100323,5,179.92,enabled,GBP,True,False,not_subscribed,2024-07-05 17:14:00,
100324,customer_f24004e107@yahoo.co.uk,Customer,100324,2,208.37,enabled,GBP,True,True,subscribed,2024-07-05 21:59:00,
100325,customer_930fa8d5ae@mail.com,Customer,100325,1,26.99,enabled,GBP,True,True,subscribed,2024-07-05 07:23:00,
100326,customer_b0810d7749@outlook.com,Customer,100326,4,226.7,enabled,GBP,True,False,not_subscribed,2024-07-05 17:50:00,
100327,customer_3fc4e5bdaa@hotmail.com,Customer,100327,2,57.98,enabled,GBP,True,False,not_subscribed,2024-07-05 22:02:00,
100328,customer_8e18b20ef5@gmail.com,Customer,100328,1,74.98,enabled,GBP,True,False,not_subscribed,2024-07-05 12:33:00,
100329,customer_df6d7c2be8@icloud.com,Customer,100329,4,95.92,enabled,GBP,True,False,not_subscribed,2024-07-05 18:12:00,
100330,customer_e916529e86@icloud.com,Customer,100330,3,305.93,enabled,GBP,True,False,not_subscribed,2024-07-05 11:35:00,
100331,customer_b106a7a16d@gmail.com,Customer,100331,3,234.64,enabled,GBP,True,True,subscribed,2024-07-05 17:43:00,
100332,customer_9577344775@gmail.com,Customer,100332,4,307.93,enabled,GBP,True,False,not_subscribed,2024-07-05 11:50:00,
100333,customer_0dccb2cdfa@hotmail.com,Customer,100333,1,38.98,enabled,GBP,True,True,subscribed,2024-07-05 11:34:00,
100334,customer_20ed20b401@hotmail.com,Customer,100334,4,507.46,enabled,GBP,True,True,subscribed,2024-07-05 16:35:00,
100335,customer_2546ca898e@hotmail.com,Customer,100335,4,103.95,enabled,GBP,True,True,subscribed,2024-07-05 19:48:00,
100336,customer_a711c1cf5d@hotmail.com,Customer,100336,4,153.94,enabled,GBP,True,False,not_subscribed,2024-07-05 13:36:00,
100337,customer_5abd423b24@icloud.com,Customer,100337,4,242.91,enabled,GBP,True,True,subscribed,2024-07-05 14:23:00,
100338,customer_5fa68a32c8@outlook.com,Customer,100338,1,113.98,enabled,GBP,True,True,subscribed,2024-07-05 06:46:00,
100339,customer_96670197fa@protonmail.com,Customer,100339,1,34.98,enabled,GBP,True,False,not_subscribed,2024-07-06 17:05:00,
100340,customer_15f675dcd8@icloud.com,Customer,100340,4,131.72,enabled,GBP,True,False,not_subscribed,2024-07-06 18:54:00,
100341,customer_658d0dcf61@hotmail.com,Customer,100341,2,55.37,enabled,GBP,True,True,subscribed,2024-07-06 23:03:00,
100342,,Customer,100342,1,69.99,enabled,GBP,False,False,not_subscribed,2024-07-06 23:52:00,
100343,customer_3e4ef4d04f@hotmail.com,Customer,100343,3,105.95,enabled,GBP,True,True,subscribed,2024-07-06 06:15:00,
100344,customer_18c4609f1d@protonmail.com,Customer,100344,5,265.89,enabled,GBP,True,False,not_subscribed,2024-07-06 16:45:00,
100345,customer_bf4c091f28@icloud.com,Customer,100345,2,128.98,enabled,GBP,True,True,subscribed,2024-07-06 12:42:00,
100346,customer_023a5b6cff@icloud.com,Customer,100346,2,278.94,enabled,GBP,True,True,subscribed,2024-07-06 18:53:00,
100347,customer_9bf8503959@yahoo.co.uk,Customer,100347,3,259.96,enabled,GBP,True,False,not_subscribed,2024-07-06 15:55:00,
100348,customer_318d47763a@gmail.com,Customer,100348,2,125.55,enabled,GBP,True,True,subscribed,2024-07-06 06:09:00,
100349,customer_80ebd6414c@outlook.com,Customer,100349,4,145.94,enabled,GBP,True,False,not_subscribed,2024-07-06 10:05:00,
100350,customer_9d9b2daa6e@mail.com,Customer,100350,3,164.95,enabled,GBP,True,False,not_subscribed,2024-07-06 20:57:00,
100351,customer_60305a101f@outlook.com,Customer,100351,4,146.93,enabled,GBP,True,False,not_subscribed,2024-07-06 11:29:00,
100352,customer_bede1168c0@outlook.com,Customer,100352,2,100.96,enabled,GBP,True,False,not_subscribed,2024-07-06 18:22:00,
100353,customer_64a0182b5e@gmail.com,Customer,100353,2,76.72,enabled,GBP,True,True,subscribed,2024-07-06 21:54:00,
100354,customer_7252eb27b4@hotmail.com,Customer,100354,2,69.98,enabled,GBP,True,False,not_subscribed,2024-07-06 19:59:00,
100355,customer_a8012036c6@gmail.com,Customer,100355,3,249.93,enabled,GBP,True,True,subscribed,2024-07-06 21:45:00,
100356,customer_1ae5935614@protonmail.com,Customer,100356,3,101.96,enabled,GBP,True,False,not_subscribed,2024-07-06 08:09:00,
100357,customer_9efa95402e@mail.com,Customer,100357,3,83.94,enabled,GBP,True,False,not_subscribed,2024-07-06 14:29:00,
100358,customer_6373228c82@icloud.com,Customer,100358,2,35.97,enabled,GBP,True,False,not_subscribed,2024-07-06 08:15:00,
100359,customer_3914ac6314@protonmail.com,Customer,100359,2,69.96,enabled,GBP,True,False,not_subscribed,2024-07-06 08:43:00,
100360,customer_015bd59ba0@hotmail.com,Customer,100360,4,144.93,enabled,GBP,True,False,not_subscribed,2024-07-06 07:57:00,
100361,customer_60ffc4e997@outlook.com,Customer,100361,2,74.97,enabled,GBP,True,False,not_subscribed,2024-07-06 20:32:00,
100362,customer_b90a5a52d9@hotmail.com,Customer,100362,1,136.96,enabled,GBP,True,False,not_subscribed,2024-07-06 19:22:00,
100363,customer_ed2502db0e@hotmail.com,Customer,100363,4,190.93,enabled,GBP,True,False,not_subscribed,2024-07-06 11:02:00,
100364,customer_02e2524b1e@hotmail.com,Customer,100364,3,203.95,enabled,GBP,True,False,not_subscribed,2024-07-06 14:03:00,
100365,customer_b58e56913c@icloud.com,Customer,100365,1,109.99,enabled,GBP,True,False,not_subscribed,2024-07-06 07:42:00,
100366,customer_07d6937773@icloud.com,Customer,100366,2,141.96,enabled,GBP,True,False,not_subscribed,2024-07-06 06:18:00,
100367,customer_3839e33973@gmail.com,Customer,100367,1,32.98,enabled,GBP,True,True,subscribed,2024-07-06 14:16:00,
100368,customer_02e75a0585@mail.com,Customer,100368,2,106.97,enabled,GBP,True,True,subscribed,2024-07-06 14:00:00,
100369,customer_5496f0a8e9@icloud.com,Customer,100369,1,97.97,enabled,GBP,True,False,not_subscribed,2024-07-06 10:42:00,
100370,customer_898e6e8dfb@hotmail.com,Customer,100370,2,73.15,enabled,GBP,True,False,not_subscribed,2024-07-06 13:31:00,
100371,customer_a37a52b4e5@gmail.com,Customer,100371,2,109.95,enabled,GBP,True,False,not_subscribed,2024-07-06 16:05:00,
100372,customer_a473fb8be3@mail.com,Customer,100372,2,124.97,enabled,GBP,True,False,not_subscribed,2024-07-06 10:53:00,
100373,customer_eb7cc2ee0e@mail.com,Customer,100373,1,39.99,enabled,GBP,True,False,not_subscribed,2024-07-06 18:15:00,
100374,customer_29593862a6@yahoo.co.uk,Customer,100374,2,98.94,enabled,GBP,True,False,not_subscribed,2024-07-06 12:36:00,
100375,customer_29454f7677@protonmail.com,Customer,100375,2,87.99,enabled,GBP,True,True,subscribed,2024-07-06 14:48:00,
100376,customer_de8a84fd46@outlook.com,Customer,100376,2,33.97,enabled,GBP,True,True,subscribed,2024-07-06 18:30:00,
100377,customer_0abe44be32@mail.com,Customer,100377,3,97.96,enabled,GBP,True,False,not_subscribed,2024-07-06 23:14:00,
